Smiles,ATSC7c,SdssC,ATSC6p,XLogP,VCH-6,GATS4c,CrippenLogP,ATSC8s,VCH-7,GATS6i,SpMax4_Bhv,GATS7i,ALogp2,ATSC5v,GATS4e,GGI5,ALogP,VE1_Dzp,minaaN,SpMin4_Bhm,minHBint6,ATSC3e,ATSC8i,ATSC6e,gmin,hmin,VR1_Dt,ATSC6v,ATSC1i,AATSC2m,VC-5,ATSC2i,ATSC3v,maxHBa,ETA_BetaP,maxHother,AATSC8s,GATS7c,BCUTp-1h,BCUTw-1h,GGI6,ATSC8v,MLFER_A,ATSC5e,ATSC7v,ATSC6c,GGI7,VR1_D,AATSC3i,GATS8c,Actual,Predicted,Set
COC(=O)CN1[C@@H]([C@H](CCC1=O)C2=CC(=CC=C2)Cl)C3=CC=C(C=C3)Cl,-0.074432865,4.709454422,-4.700913241,1.947,0.092823355,1.135560571,4.2726,-14.01516913,0.173903723,1.083443176,3.250971153,0.955175233,5.11438225,533.2823284,0.964486858,1.145833333,2.2615,0.605337177,0.0,1.545211155,0.0,-0.581021493,-6.154408286,-0.608393209,-0.372405119,-0.003184681,392.5636438,-732.586106,-8.171037937,1.782233861,0.143185851,4.4049994,-545.855174,12.67448516,1.08654,0.433403329,-0.140151691,1.148372155,12.56632152,34.97015686,0.911020408,-144.272673,0.003,1.21419952,134.9829129,0.210462615,0.609375,259.5414375,-0.009370269,1.184960505,5.259637311,5.385252904292088,Train
C1CC1NC(=O)C2=C(SC(=C2C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)Cl)N,-0.311767551,9.368620898,-5.357428845,2.93,0.280116735,0.902112159,6.42918,-4.38282872,0.388438803,1.333335497,3.549690904,1.10016187,3.38339236,-442.0450876,0.971853699,1.16,1.8394,0.514577731,0.0,1.372874417,0.0,-0.690584425,7.827221911,-0.793097204,-1.616903791,0.08383412,577.6211601,-1332.774084,12.84085117,4.163320345,0.18271458,-8.958745057,499.2874321,12.95336579,1.13462,0.442266739,-0.042551735,1.448755809,13.67013433,34.96985539,0.638276644,933.0337337,0.618,-1.263453972,-617.5238207,0.043822899,0.63807398,292.2539144,0.174559695,0.612733822,5.434152181,5.361611911160619,Train
COC(=O)C1=C(SC(=C1C2=CC=C(C=C2)Cl)C3=CC=C(C=C3)Cl)N,-0.251421414,8.434560543,-8.092130742,2.918,0.214569561,0.834361114,6.32358,-8.233248152,0.334111381,1.36192387,3.064622565,0.993326167,9.68329924,-455.9468782,0.989573771,1.177777778,3.1118,0.234446568,0.0,1.385846176,0.0,-0.581705135,2.578491652,-1.426892508,-1.640652846,0.096231095,3948.791465,-1637.650784,8.904276349,6.520320051,0.180373487,12.77275154,-337.2745856,12.36058801,1.16667,0.463968128,-0.108332213,1.310003623,13.52619534,34.96985522,0.556643991,733.6611444,0.25,-0.777877947,393.0652532,-0.024940718,0.597257653,274.5634471,-0.131989925,0.656666188,5.555955204,5.619029044132233,Train
C1=CC=C(C=C1)CNC(=O)C2=C(SC(=C2C3=CC=C(C=C3)Cl)C4=CC=CC=C4)N,-0.153830406,8.56352351,-6.73880482,3.535,0.250941813,0.980920983,6.47408,-9.870123538,0.330955059,1.222126332,3.572991087,1.009325153,10.99917225,-53.50088494,1.047761794,1.2125,3.3165,0.529879298,0.0,1.590464074,0.0,-0.144343233,7.887736576,-1.166423174,-1.691716932,0.044584152,293.7046217,-1170.112881,13.02591057,2.126100253,0.18271458,-1.114869874,-279.8059701,13.21560843,1.21552,0.461402606,-0.08436003,1.429652802,13.58001705,34.96885421,0.632653061,112.915636,0.618,-0.485145646,23.11953244,-0.009296068,0.613768424,299.3015677,-0.196915707,0.836776853,5.07007044,5.414122715640566,Train
C1CC1NC(=O)C2=C(SC(=C2C3=CC=C(C=C3)Cl)C4=CC=CC=C4)N,-0.256762376,7.834307821,-7.897339363,2.986,0.284413973,0.890145709,5.77578,-3.982648879,0.359090382,1.330394858,3.540484243,1.102577223,2.16295849,-437.9621289,0.969183659,1.048888889,1.4707,0.538807054,0.0,1.372874417,0.0,-0.353345,6.116243807,-0.863116,-1.611927726,0.096581034,729.3709277,-1506.933886,12.76313896,3.366546994,0.18271458,-9.641440492,634.5497782,12.89270735,1.15,0.44937627,-0.038666494,1.434693253,13.54788483,34.96885403,0.550204082,437.1622954,0.618,-1.135444,-996.7675557,0.024408149,0.479202098,362.6798038,0.177376911,0.623328667,5.366531544,5.3920939143515225,Train
CC(C)CCN1C=NC(=C1C2=CNC3=C2C=CC(=C3)Cl)C4=CC=CC=C4,-0.018173395,8.606728633,-4.792498876,5.371,0.165120067,1.026983709,7.13157,-1.757368301,0.214047007,1.157382015,3.416989738,0.988912705,0.98704225,711.5857174,0.887093138,0.948611111,0.9935,0.407724328,0.0,1.590408211,0.0,-0.055490638,-24.72764452,-0.663371033,0.668411108,-0.037638495,380.402071,-1172.033605,-8.656045243,2.830805704,0.11175977,6.567161059,-266.6881567,3.473111851,1.15385,0.573761526,-0.014287547,1.059821088,12.07632274,34.96885378,0.571746032,-713.1436772,0.374,-0.427105669,-824.7318039,-0.066245823,0.445330215,227.879636,-0.225757006,0.65822301,6.045757491,5.910194583591403,Train
O=C(O)c1nc(-c2ccccc2)n(-c2cccc(Cl)c2F)c1-c1cccc(Cl)c1,0.154957873,-1.137998236,-3.898817399,7.604,0.133909054,1.112161818,7.25017,-46.25118546,0.199079037,1.11460163,3.509781383,1.158038182,3.03351889,97.51335031,0.991886531,1.636111111,1.7417,0.088643925,4.456580373,1.47488363,0.0,1.370453052,-4.839756822,-1.422743259,-1.137998236,0.006791226,956.5738422,-777.8253737,-4.880157308,0.256348177,0.143747859,-24.17960004,-63.13455568,15.22140035,1.53448,0.596337357,-0.409302526,1.041805533,12.65057345,34.96985513,1.111156463,-584.8292346,0.591,-1.135636063,-929.1492523,-0.176662286,0.649305556,290.9199611,-0.127300196,0.854511776,8.15490196,8.249968109776676,Train
C1=CC=C(C=C1)C2=NC(=C(N2C3=C(C(=CC=C3)Cl)F)C4=CC(=CC=C4)Cl)C(=O)O,0.151589096,2.809984529,-3.898817399,4.123,0.133909054,1.074134634,7.16078,-46.25118546,0.199079037,1.11460163,3.480924411,1.158038182,8.27827984,97.51335031,0.991886531,1.636111111,2.8772,0.109502518,0.0,1.452483951,0.0,1.370453052,-4.839756822,-1.422743259,-1.137998236,0.006791226,956.5738422,-777.8253737,-4.880157308,0.256348177,0.143747859,-24.17960004,-63.13455568,15.22140035,1.25862,0.596337357,-0.409302526,1.072361174,12.65057338,34.96985513,1.111156463,-584.8292346,0.591,-1.135636063,-929.1492523,-0.099327958,0.649305556,290.9199611,-0.127300196,0.902717769,8.15490196,8.054836762048057,Train
C1CCC(CC1)C2=NC(=C(N2C3=C(C(=CC=C3)Cl)F)C4=CC(=C(C=C4)F)Cl)C(=O)O,0.010943771,1.111860342,-5.16174642,5.09,0.202108352,0.946067598,7.68058,-3.708450672,0.245963709,1.025281305,3.472765838,1.107891548,1.17007489,472.9377431,0.846539911,1.747222222,1.0817,0.058473059,0.0,1.461971974,0.0,2.703675438,-22.58146499,-1.458132266,-1.160822074,-0.067462246,1262.1815,-1211.448435,-5.802157043,3.615098938,0.193596748,-32.81841229,656.0503859,15.27698084,1.09167,0.625876472,-0.02423824,1.1783538,12.68382345,34.96985525,1.25478458,-1011.944331,0.591,-0.941068734,-1493.764541,-0.110752295,0.832482993,329.2744666,-0.111970049,0.894827639,8.397940009,8.220571890489165,Train
C1=CC=C(C=C1)C2=NC(=C(N2C3=C(C(=CC=C3)Cl)F)C4=CC(=C(C=C4)F)Cl)C(=O)O,-0.005885736,0.8616734,-3.875385983,4.239,0.130187537,1.03730445,7.29988,9.632981654,0.202090887,0.946969587,3.488942135,1.072484279,7.767369,94.65947779,0.984128859,1.747222222,2.787,0.021123763,0.0,1.439371078,0.0,1.655332,-15.63510778,-1.169945,-1.230153849,0.018509976,1262.1815,-789.364869,-5.297789482,0.37246219,0.179462145,-28.75116209,-22.85234128,15.22551557,1.24167,0.647463852,0.085247625,1.115969789,12.64772972,34.96985525,1.25478458,-413.3023652,0.591,-1.326096,-800.0779408,-0.068863097,0.832482993,329.2744666,-0.160558856,0.854570983,8.522878745,8.046903453794988,Train
C1=CC=C(C=C1)C2=NC(=C(N2C3=CC(=CC=C3)Cl)C4=CC(=CC=C4)Cl)C(=O)O,0.010553839,5.542055597,-3.734597269,4.007,0.137630571,1.033209794,7.02168,-20.88615741,0.196837619,1.052763971,3.480298114,1.020845158,8.80546276,90.78007587,0.829816328,1.333888889,2.9674,0.078726031,0.0,1.452484607,0.0,0.067133542,-11.28189803,-0.781518986,-1.018005795,-0.014042108,383.6508301,-928.8702672,-4.412777832,0.07304516,0.103116098,-19.82360962,-186.0510552,12.11760405,1.27679,0.524905982,-0.184833251,1.108148981,12.67332314,34.969855,0.90707483,-488.105006,0.591,-0.963189587,-796.7488749,0.006331415,0.572916667,294.361778,-0.146634484,0.893203711,6.920818754,6.778180886997531,Train
CC1=NC(=CC=C1)NC(C2=CC=C(C=C2)OC(F)(F)F)C3=C(C4=C(C=CC=N4)C=C3)O,-0.328704019,3.336761507,2.321808465,2.31,0.091644259,1.014318305,5.93621,5.902595562,0.125523647,0.772487836,3.372118379,0.668982794,11.87767296,83.61950677,0.705481985,1.048611111,3.4464,0.76185872,0.0,1.573781755,1.31479658,-0.299434606,5.86041088,-0.89530838,-4.770896122,0.049593719,288.5867273,323.1075706,-7.085107657,5.358644059,0.094657394,84.33752316,-405.9949,12.50918456,1.17742,0.692319618,0.049601643,1.020945897,12.05586858,19.00041697,0.791020408,-850.9908605,0.265,-2.328482119,20.96826462,0.206658599,0.696180556,319.3064921,-0.17787667,0.719406525,5.026872146,5.162608424510544,Train
CC1=NC(=C(N1CC2=CC=C(C=C2)OC)CC3=CC=C(C=C3)Cl)CC4=CC=C(C=C4)N,0.012953122,10.31292832,-0.358657792,2.628,0.161366342,0.946565937,5.74222,9.684544267,0.234849855,0.991297972,3.601033586,1.074397586,4.23659889,1456.018601,0.930363986,1.118888889,2.0583,0.367152229,0.0,1.606282933,0.0,-1.098103338,22.11692029,-0.425294485,0.786135127,-0.122862663,505.8777922,-280.37282,-4.076080237,3.102371111,0.088306189,-1.130470653,-1212.773337,5.873807846,1.15323,0.507748794,0.057991283,0.669516661,11.66165765,34.96885401,0.797823129,1012.144013,0.25,0.408662463,-1019.036697,-0.074243102,0.651856576,465.5003017,-0.108243058,0.64045698,5.468521083,5.802642031978651,Train
CCCCNC(=O)C1=C(SC(=C1C2=CC=C(C=C2)Cl)C3=CC=C(C=C3)Cl)N,-0.277563911,9.25674407,-5.31839549,3.737,0.214569561,0.966150034,7.06688,-7.602509641,0.337623019,1.29899303,3.395672266,1.075325615,3.81303729,131.4950811,0.991302679,1.288888889,1.9527,0.690206848,0.0,1.576446387,0.0,-0.321659111,-7.622614176,-1.034397812,-1.634148403,0.073601694,384.9088299,-1245.050009,10.93235413,6.994624952,0.18271458,3.980230844,640.2156274,12.97776772,1.09259,0.440586569,-0.065538876,1.535685087,13.67240403,34.96985548,0.653015873,34.92675797,0.618,-0.892356284,-467.337459,0.036426541,0.66932398,434.550531,0.065163185,0.737514102,5.087777943,5.249922690673758,Train
C1CC1NC(=O)C2=C(SC(=C2C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)F)N,-0.333442161,6.669155298,-8.079707051,2.469,0.280116735,0.884204501,5.91488,19.37268365,0.367440776,1.14417384,3.546038134,1.007272848,1.90578025,-441.8361724,0.921284348,1.16,1.3805,0.40569151,0.0,1.372874417,0.0,-0.923361508,-4.884528584,-0.743504644,-1.75270626,0.099081034,577.6211601,-1427.907237,12.32097864,3.808015378,0.18271458,-13.88658616,575.6673317,13.37673694,1.13462,0.58676292,0.188084307,1.40006019,13.54219748,34.9688541,0.638276644,666.9408841,0.618,-1.31861171,-822.6636556,0.050805278,0.63807398,292.2539144,0.18628367,0.635223543,5.522878745,5.425613770806301,Train
C1CC1NC(=O)C2=C(NC(=C2C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)Cl)N,-0.303127118,7.504696316,-4.662182591,3.607,0.186019926,0.896813943,6.16148,-1.630797766,0.242364205,1.291325181,3.544425771,0.980950592,0.68624656,-252.0000667,0.940648068,1.16,0.8284,0.440066839,0.0,1.372874417,0.283097622,-0.862610477,7.424932806,-0.59688975,-0.0833772,0.109760046,577.6211601,-1077.919388,10.30692958,1.546342326,0.103716622,-11.84262018,310.2348419,12.87929171,1.15385,0.468192665,-0.015099979,1.333098498,12.27960306,34.96985482,0.638276644,1004.08266,0.989,-1.657024463,-454.6740968,0.095437011,0.63807398,292.2539144,0.049916424,0.555484898,5.335358024,5.358187775723343,Train
CN1[C@@H]([C@@H](OCC1=O)C2=CC=C(C=C2)Br)C3=CC=C(C=C3)Br,0.035894348,5.273808708,-4.449884859,1.754,0.07707213,1.076339758,3.8004,-3.772444617,0.193001213,1.10989528,3.022243508,0.939207634,5.43729124,834.3246948,1.180497139,0.916666667,2.3318,0.087364841,0.0,1.352186281,0.0,0.286298446,8.265749826,0.161489338,-0.088264886,-0.209535265,294.2652773,-756.0649161,-7.78064939,3.660350146,0.137275775,12.52345561,-917.9243942,12.09755856,1.09091,0.444759444,-0.068589902,0.666775442,11.72813447,78.9194338,0.603265306,611.5507888,0.003,-0.848343436,435.7674021,0.005747777,0.401041667,225.0260689,-0.136414643,0.581364563,5.26760624,5.366726636160035,Train
C1CC1CN2[C@@H]([C@@H](OCC2=O)C3=CC(=CC=C3)Cl)C4=CC=C(C=C4)Cl,-0.105810041,5.319958087,-3.269896534,2.14,0.175420304,1.266025655,4.3624,-0.930872432,0.274626708,1.064765783,3.415866243,0.913853845,5.19019524,-3.479520826,1.10396957,0.979166667,2.2782,0.253902214,0.0,1.460419329,0.0,0.344912174,-15.31698413,-0.626489314,-0.072458743,-0.284902456,413.2222089,-920.1731391,-6.469591145,-1.209435447,0.115444803,-10.09474238,-317.8690488,12.66911101,1.06,0.439642495,-0.009308724,0.875635639,12.26116453,34.97015676,0.727346939,-301.3315311,0.003,-0.451662322,271.0441856,0.037799822,0.494862528,241.2464906,-0.06506146,0.438362943,5.744727495,5.7575652586926696,Train
C1=CC=C2C(=C1)NC(=N2)C(=O)/C=C/C3=CC(=CC=C3)Br,-0.091412401,4.451329599,-0.694835188,2.276,0.101805842,1.358125446,3.96208,-3.107868568,0.154765908,1.11747186,3.04328544,1.005994331,3.207681,84.99796322,1.353071143,0.423611111,1.791,0.070083768,0.0,1.279908387,0.0,0.417228854,3.091856809,-0.632709916,-0.103408919,0.137129845,194.9342652,-127.2027493,-0.915105848,-0.107827103,0.031810057,-17.01994165,-419.9586976,12.10661529,1.2875,0.599755658,-0.086329682,1.487971459,10.06266178,78.91851819,0.20829932,170.0316965,0.416,-0.253684884,-26.43006579,0.049307558,0.21619898,160.807893,-0.120277993,0.661013418,5.53165267,5.733472372612362,Train
COC1=CC=C(C=C1)N2C(=CC(=C2C3=CC=CC=C3)C=C4C(=O)NC(=O)NC4=O)C5=CC=CC=C5,-0.114078348,3.311137176,-1.541550516,3.232,0.174598999,0.722698478,5.23786,3.002621882,0.201371227,0.940782073,3.662256449,1.098676814,4.53988249,291.028411,0.684645067,1.334444444,2.1307,0.207005701,0.0,1.770685344,1.309104571,-1.142415934,-60.32715524,0.951798765,-0.832212566,-0.011669383,362.6318749,-473.1189961,-5.58514574,0.404574783,0.136993912,3.020864162,-104.9577545,12.48776869,1.28571,0.656412037,0.016318597,0.831268424,12.90239006,15.99794901,1.036099773,-905.4135076,1.604,0.407368784,-628.7398901,-0.018075363,0.902777778,768.7309249,-0.10697936,0.889362989,5.721246399,5.814662242222141,Train
C1=CC=C(C=C1)C2=CC(=C(N2C3=CC=C(C=C3)C#N)C4=CC=CC=C4)C=C5C(=O)NC(=O)NC5=O,-0.130272976,2.783549314,-2.71086815,2.633,0.174598999,0.700563414,4.60015,0.310569202,0.203919885,0.875268678,3.662261313,1.062424678,6.09299856,56.35931503,0.688673569,1.334444444,2.4684,0.005366706,0.0,1.770761142,1.280231073,-0.795144678,-56.02547395,0.984730495,-0.84670357,-0.005150109,362.6318749,-882.9720981,-2.244703756,-0.951829346,0.136993912,-6.02148457,-145.9969416,12.4710445,1.36429,0.660239198,0.001744771,0.77204652,12.92349577,16.00615303,1.036099773,-513.9140546,1.604,-0.379567268,-582.5150493,0.063568963,0.902777778,768.7309249,-0.150859773,0.887979231,5.327902142,5.486680220220112,Train
C1CC1C2=C(C=C(N2C3=CC=C(C=C3)Cl)C4=CC=CC=C4)C=C5C(=O)NC(=S)NC5=O,-0.071843215,6.958737427,-3.470522501,2.964,0.292903509,0.883822239,4.81188,-6.263653481,0.453346657,0.954792304,3.633120349,1.086833248,8.37755136,-623.1756486,0.889662235,1.098055556,2.8944,0.057770435,0.0,1.511481144,1.10322295,-0.765172875,-9.50909791,1.14534505,-0.318810949,-0.07790163,297.2824952,-824.8757801,-2.218327232,1.602980885,0.155679553,-28.31490031,315.1505584,12.55026254,1.22581,0.574885498,-0.041481149,0.904464185,12.56240364,34.96885431,0.943129252,421.4581083,1.207,0.27727124,-515.9655956,0.048694762,0.85685941,398.1957693,-0.024941045,1.006205946,5.795880017,5.896317721432786,Train
C1CC1C2=C(C=C(N2C3=CC=C(C=C3)Br)C4=CC=CC=C4)C=C5C(=O)NC(=S)NC5=O,-0.07320461,7.069541839,-2.842407735,3.14,0.292903509,0.883458822,4.92098,-5.957985613,0.47640409,0.942825163,3.633403504,1.065723499,8.87086656,-635.805444,0.900969227,1.098055556,2.9784,0.067714117,0.0,1.511149431,1.106595207,-0.654736117,-3.831180853,1.117440731,-0.316489758,-0.078501767,297.2824952,-785.3139327,-1.974360952,2.564377722,0.155679553,-26.82181554,279.857575,12.55221298,1.21774,0.57461877,-0.039456858,0.908877382,12.63471598,78.91833756,0.943129252,503.9761333,1.207,0.128611262,-405.3320301,0.052177348,0.85685941,398.1957693,-0.027709165,1.009585947,5.795880017,5.706752502209261,Train
CC(=O)N1CCCC(C1)[C@]2(C3=C(C=C(C=C3)Cl)NC2=O)CC4=CC(=CC=C4)Cl,0.150851449,6.214297822,0.627577844,2.297,0.205365195,0.988735102,4.6845,-7.178731329,0.323665403,1.081908125,3.335214679,1.001100357,1.48254976,365.6058607,0.940611814,1.358333333,1.2176,0.412883328,0.0,1.579046391,0.0,-1.183375574,-3.171898223,0.040802714,-0.597630316,-0.057960995,216.5525092,32.51082484,-4.415935285,3.509693135,0.334041899,4.879060244,-574.0055335,13.53858623,1.0625,0.439704385,-0.05522101,0.913000745,14.06069353,34.97015703,0.911882086,-703.1141923,-0.008,-0.718636709,-83.89451706,-0.245416412,0.721407313,12541.36174,-0.046900795,0.892657019,5.408935393,5.240294136552473,Train
O=C(CC(c1ccccc1)c1ccccc1)N[C@@H](Cc1ccccc1)C(=O)O,-0.053446266,-1.310914326,-0.417567154,10.027,0.096225045,1.270697016,4.23789,-2.621107266,0.059717498,1.025163376,3.457691314,0.948366762,1.13507716,233.9895968,1.097378184,0.701388889,-1.0654,0.245630705,0.0,1.679576557,0.0,0.100462168,-3.371395112,-1.565341987,-1.03409696,0.108399786,545.4580262,-143.3623901,5.13212427,-3.335925112,0.086675282,-17.31447088,-614.4148652,12.73073255,1.33036,0.476608206,-0.023613579,1.369269322,11.60140534,15.9987145,0.549387755,-106.1966173,0.715,1.954847805,-66.45888402,-0.084731634,0.5,466.325153,0.008887929,1.080041419,7.366531544,7.487057048880304,Train
C1=CC=C2C(=C1)NC(=N2)C(=O)/C=C/C3=CC=CC=N3,-0.134634526,2.566081034,-0.275434666,0.861,0.098873264,1.461007406,2.59458,-3.483240741,0.09851831,0.894379656,3.028817461,1.113084266,0.22886656,172.2235833,1.454201438,0.423611111,0.4784,0.028242209,0.0,1.286741004,0.0,0.36918876,3.268357492,0.02310484,-0.164950869,0.157164746,204.3179269,-13.15499877,-5.696625572,-2.213693074,0.031810057,-22.40122449,-124.1592385,11.97929752,1.35526,0.639236111,-0.10555275,1.458629492,9.107828311,15.99491995,0.167482993,79.16012659,0.416,0.30180264,-149.8435455,0.229270097,0.15369898,179.4297371,-0.042642233,0.880093512,5.438898616,5.165814055194349,Train
C1=CC=C(C=C1)C(CC(=O)N[C@@H](CC2=CC=C(C=C2)N)C(=O)O)C3=CC=CC=C3,-0.112315916,2.072232268,-1.178219669,0.372,0.091927808,1.109448703,3.5862,21.91155413,0.0727164,1.025829741,3.460440648,0.92122655,1.85313769,433.5527085,1.058826014,0.756944444,1.3613,0.225218001,0.0,1.676404457,0.0,-0.082345272,1.738884298,-1.808734276,-1.063752572,0.100899786,404.5368533,-339.5011802,11.60647694,-2.122569132,0.086675282,-16.94116143,-830.0385216,12.76484778,1.15517,0.503443838,0.18727824,1.226621219,11.60353469,15.99693584,0.629387755,-115.9628638,0.962,2.037561988,69.43456768,-0.199128551,0.586805556,271.1624635,-0.026185634,1.000299149,7.298432015,7.8087851168817854,Train
COC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)CC(c1ccccc1)c1ccccc1,-0.163266066,-0.741405843,0.949570387,8.33,0.091927808,1.18322853,3.798,30.39853076,0.069101492,0.989092269,3.46967124,1.004564749,1.62486009,193.8732574,1.165403135,0.8125,-1.2747,0.25482868,0.0,1.679720249,0.0,-0.094586678,1.080508385,-1.64808443,-0.806259658,0.080389582,423.1278092,268.106225,1.943076493,-1.893013327,0.085051727,-6.361711485,-748.6414786,12.91633304,1.30833,0.555093144,0.225174302,1.234894855,11.62197341,15.99794189,0.629387755,80.71375319,0.759,1.780533554,-665.6495851,-0.044001861,0.602430556,274.6695989,-0.033524775,0.871920994,7.721246399,7.269171188535597,Train
C1=CC=C(C=C1)C(CC(=O)N[C@@H](CC2=CC=C(C=C2)O)C(=O)O)C3=CC=CC=C3,-0.139357332,1.408513132,-0.779119032,2.949,0.091927808,1.077349393,3.7096,38.45095743,0.069101492,1.035348103,3.457414511,0.944369134,3.97962601,365.6601775,1.01036835,0.756944444,1.9949,0.242920879,0.0,1.669337101,0.0,-0.241587714,-1.527208539,-2.077315277,-1.095002572,0.105899786,404.5368533,-275.6508545,7.549366495,-2.635514013,0.086675282,-17.16623047,-742.1372176,12.74484778,1.15517,0.558999394,0.3372891,1.196997995,11.60232459,15.99794088,0.629387755,-98.67841667,1.258,1.99465557,16.31409025,-0.21003812,0.586805556,271.1624635,-0.009397654,0.947614792,7.630784143,7.748856946824256,Train
O=C(CC(c1ccccc1)c1ccccc1)N[C@@H](Cc1ccc(Cl)cc1)C(=O)O,-0.108469411,-1.289925029,-0.88403404,9.068,0.091927808,1.224894776,4.89129,-1.044556216,0.088175931,1.034601267,3.465138572,0.959662857,0.10310521,362.4050884,1.054401682,0.756944444,-0.3211,0.211844446,0.0,1.668910006,0.0,-0.182463457,-4.588956928,-2.015735471,-1.022278807,0.095652872,404.5368533,-273.0475274,5.180371914,-2.024797195,0.086675282,-16.61507898,-691.9444596,12.79139099,1.32759,0.460242345,-0.009410416,1.366169178,11.60522625,34.96885393,0.629387755,-61.85566289,0.715,1.940455346,-12.97718602,-0.117269371,0.586805556,271.1624635,0.008720506,1.028869616,7.187086643,7.316423522186842,Train
O=C(CC(c1ccccc1)c1ccccc1)N[C@H](Cc1ccc(O)cc1)C(=O)O,-0.09474602,-1.420109547,-0.779119032,8.009,0.091927808,1.083776366,3.94349,38.45095743,0.069101492,1.035348103,3.46129438,0.944369134,2.32776049,365.6601775,1.01036835,0.756944444,-1.5257,0.252574448,0.0,1.673843333,0.0,-0.241587714,-1.527208539,-2.077315277,-1.095002572,0.105899786,404.5368533,-275.6508545,7.549366495,-2.635514013,0.086675282,-17.16623047,-742.1372176,12.74484778,1.32759,0.558999394,0.3372891,1.187264024,11.60232451,15.99930159,0.629387755,-98.67841667,1.258,1.99465557,16.31409025,-0.160008116,0.586805556,271.1624635,-0.009397654,0.975905228,8.017728767,7.8436609290499515,Train
C1=CC=C(C=C1)C(CC(=O)N[C@H](CC2=CC=C(C=C2)O)C(=O)O)C3=CC=CC=C3,-0.139357332,1.408513132,-0.779119032,2.949,0.091927808,1.077349393,3.7096,38.45095743,0.069101492,1.035348103,3.457414511,0.944369134,3.97962601,365.6601775,1.01036835,0.756944444,1.9949,0.242920879,0.0,1.669337101,0.0,-0.241587714,-1.527208539,-2.077315277,-1.095002572,0.105899786,404.5368533,-275.6508545,7.549366495,-2.635514013,0.086675282,-17.16623047,-742.1372176,12.74484778,1.15517,0.558999394,0.3372891,1.196997995,11.60232459,15.99794088,0.629387755,-98.67841667,1.258,1.99465557,16.31409025,-0.21003812,0.586805556,271.1624635,-0.009397654,0.947614792,8.017728767,7.748856946824256,Train
