Smiles,GGI8,SpMax4_Bhv,SpMax3_Bhm,SHssNH,nHssNH,nHBint6,C3SP3,minaaN,BCUTw-1h,ZMIC2,SpMax1_Bhm,SpMax2_Bhm,piPC3,GGI6,VCH-7,ATSC4i,AATS0m,GGI7,SdssC,AATS8v,SpMin8_Bhv,SpMax8_Bhv,ATS7s,VCH-6,GGI4,nF9Ring,MAXDP,GATS7e,GATS6m,GATS2v,minaaCH,maxHBa,nBase,R_TpiPCTPC,hmax,VC-5,ATSC6m,minHBint6,maxHBint4,MDEC-33,SaasC,VC-3,MDEC-13,BCUTp-1h,VPC-5,ATS0m,AATS7p,MDEO-11,ATSC1m,minwHBa,pIC50
COc1nc(N2CC(O)C2)ncc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1C)N(c1cc(Cl)ccc1C)C2=O,0.935019841,3.652264549,3.963845979,0.0,0.0,0.0,0.0,4.591329331,34.96985619,37.81727997,4.123729512,3.976773004,5.418874329,1.989569161,0.452750089,63.26182166,124.1815612,1.412344104,-0.105492236,179.6187731,1.369949759,2.955509054,757.0823045,0.277334865,4.112222222,0.0,7.395934275,1.251546319,1.001147,0.718324914,1.720467108,14.39593428,0.0,8.392874756,0.975074978,0.338623402,-1447.24117,0.0,0.0,28.02279485,10.33686538,1.885902222,15.42786268,13.5498837,4.995333158,8816.890847,1.454433988,0.083333333,117.520842,-0.105492236,9.677780705
COc1nc(N(C)C)ncc1-n1nc2c(c1C(C)C)C(c1ccc(Cl)cc1)N(c1cc(Cl)cn(C)c1=O)C2=O,0.943586231,3.60638911,3.954331054,0.0,0.0,0.0,1.0,4.489502902,34.96985602,38.4399741,4.136575241,4.036326271,5.416655803,1.847528345,0.362712696,80.77210268,129.9582779,1.353316327,-0.301487798,178.2548964,1.375884868,2.920724747,732.5781893,0.190735153,3.97,0.0,7.194252653,1.344323957,0.847430686,0.59660528,1.672169206,14.19425265,0.0,8.82650726,1.015977756,0.318640165,-490.9100981,0.0,0.0,24.07185594,7.001163682,1.798041989,14.333546,13.06413415,4.442936311,8577.246341,1.407310375,0.2,138.326539,-0.301487798,9.920818754
COc1cnc(CC#N)cc1-c1nc2c(n1C(C)C)C(c1ccc(C#N)cc1)N(c1cccc(Cl)c1F)C2=O,0.890424225,3.650660969,3.848083816,0.0,0.0,0.0,0.0,4.302933191,34.9688544,33.70949174,4.120997467,3.990157894,5.403240286,1.758639456,0.344444185,-16.89820216,123.1601154,1.304705215,-0.417212372,181.3890826,1.347957067,2.916934954,737.7222222,0.198653984,3.698888889,0.0,7.509987816,1.123411575,0.963584693,0.77182039,1.547015956,15.50998782,0.0,9.036213461,1.060517793,0.280727493,-780.1984195,0.0,0.0,24.42287801,4.518191217,1.345341544,8.484682602,13.06089619,4.076435196,7512.767037,1.473541782,0.0,89.66479107,-0.417212372,9.161150909
COc1nc(N(C)C)ncc1-n1nc2c(c1C(C)C)C(c1ccc(Cl)c(F)c1)N(c1cc(Cl)c(=O)n(C)c1)C2=O,1.038068468,3.612626237,3.982410877,0.0,0.0,0.0,1.0,4.459884615,34.96985615,38.09929944,4.138331608,4.061194898,5.44295869,2.07845805,0.366684921,72.0074071,135.4116606,1.509601757,-0.328564517,181.439868,1.376101214,2.883968165,872.3559671,0.187013637,4.001111111,0.0,7.178899761,1.117839444,0.836385587,0.580018982,1.510665627,14.9881503,0.0,8.787240909,1.05148796,0.375332727,-446.584651,0.0,0.0,26.00527041,5.238979252,1.811944701,14.75067091,12.98629083,4.584525071,8937.169601,1.402633947,0.142857143,124.1420462,-0.328564517,9.809668302
[C-]#[N+]c1ccc(C2c3c(nn(-c4cnc(OC)nc4OC)c3C(C)C)C(=O)N2c2cc(Cl)cn(C)c2=O)c(F)c1,1.01337711,3.596594727,3.875084942,0.0,0.0,0.0,1.0,4.191128802,34.96885447,34.69889151,4.135547962,4.035466795,5.468587428,1.984716553,0.353359146,71.2458492,125.9267764,1.469635771,-0.546266604,189.5776411,1.373733243,2.957948324,869.936214,0.187013637,4.081111111,0.0,7.685263769,1.233791491,0.888833842,0.61552946,1.130245231,15.68526377,0.0,8.904718521,1.152725922,0.289220955,-82.16495548,0.0,0.0,27.68062996,2.375215642,1.541070316,15.24868665,12.99328844,4.344150077,7933.38691,1.376994522,0.2,126.8714923,-0.668994265,7.987162775
Cc1cc(Cl)ccc1C1c2c(nn(C3CCN(C)CC3)c2C(C)C)C(=O)N1c1cccc(Cl)c1F,0.675492882,3.546961545,3.934209266,0.0,0.0,0.0,1.0,4.995312069,34.96985565,35.83364648,4.090216186,3.976743174,5.143854138,1.649115646,0.455336949,34.80366387,122.4952132,1.254357993,-0.19099649,162.0860082,1.32146633,2.800195148,660.2962963,0.244485721,3.498888889,0.0,7.499144049,1.2350032,0.80210938,0.792871481,1.745271442,15.49914405,1.0,5.247953026,0.938801869,0.32902101,-202.0146738,0.0,0.0,23.9751583,6.916936658,1.758591437,10.48849088,13.39892115,4.937439311,7839.693644,1.339288319,0.0,121.9037544,-0.271016875,7.684029655
CCOC(=O)Cc1cnc(OC)c(-c2nc3c(n2C(C)C)C(c2ccc(Cl)cc2)N(c2cccc(Cl)c2F)C3=O)c1,0.960215105,3.651926095,3.952805139,0.0,0.0,0.0,0.0,4.440484943,34.96985623,39.35055664,4.124092779,3.990267544,5.380473225,1.900680272,0.362052336,17.08342951,132.9170277,1.379357993,-0.732629726,183.1692865,1.409381064,2.935438126,784.3364198,0.198653984,3.738888889,0.0,7.578796581,0.928488689,0.822362975,0.760645912,1.575304314,15.57879658,0.0,8.556512616,1.037340032,0.276893304,-308.9230636,0.0,0.0,25.92764378,5.562540385,1.523198031,10.10122095,13.0935005,4.238021421,9038.357882,1.459507976,0.1,105.9339726,-0.369443999,8.995678626
COc1nc(N(C)C)ncc1-c1nc2c(n1C(C)C)[C@H](c1ccc(C#N)c(F)c1)N(c1cc(Cl)cn(C)c1=O)C2=O,1.094513731,3.608075597,3.871399747,0.0,0.0,0.0,0.0,4.433246324,34.96885451,35.27025165,4.133300579,4.033046567,5.481159621,2.010793651,0.347566675,68.41487705,119.7153324,1.487882653,-0.493014447,184.5755782,1.372420768,2.958766632,875.6666667,0.185309963,4.121111111,0.0,7.181179497,1.162555691,0.916079618,0.577556998,1.238184996,15.00036706,0.0,8.971599387,1.123113457,0.332372381,-271.3115923,0.0,0.0,26.60758695,2.881852209,1.705306764,14.84607653,12.9853221,4.449885767,8020.927271,1.387292045,0.2,134.3858304,-0.720465588,9.818156412
COC[C@@H](C)n1c(-c2cnc(OC)nc2OC)nc2c1C(c1ccc(Cl)cc1)N(c1cc(Cl)ccc1C)C2=O,0.875299194,3.583647225,3.9504891,0.0,0.0,0.0,0.0,4.316951366,34.96985602,39.91764774,4.121148728,3.973336074,5.35481584,1.780634921,0.361690262,65.80427198,130.0770661,1.394132653,-0.136148134,183.1424171,1.365530784,2.873615583,737.2808642,0.194453841,3.738888889,0.0,7.301398388,1.051062163,0.96437913,0.642790608,1.627899554,14.30139839,0.0,8.375495757,1.002081151,0.252126698,-1001.235692,0.0,0.0,23.68574879,8.411510214,1.434032288,11.97489573,13.29267891,4.161817819,8585.086365,1.457291399,0.0,134.3185586,-0.136148134,9.602059991
COc1ccc(CO)cc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1cccc(Cl)c1F)C2=O,0.753850151,3.662605542,3.952976595,0.0,0.0,2.0,0.0,4.874382364,34.96985585,40.32860025,4.124647287,3.99063104,5.347702592,1.718639456,0.370811375,-10.35403738,135.9773344,1.273455215,-0.329929707,173.6187727,1.319516919,2.823143183,679.1419753,0.204076345,3.658888889,0.0,7.481032404,1.089227949,0.836875418,0.760205576,1.674804646,15.4810324,0.0,8.597457173,1.01389521,0.280727493,-608.8297237,0.987110437,0.0,24.42287801,6.369701394,1.477554485,8.484682602,13.09099343,4.175310746,8294.617398,1.472407508,0.111111111,52.44544742,-0.343523925,9.769551079
COc1ccncc1-c1nc2c(n1C(C)C)[C@H](c1ccc(Cl)cc1C)N(c1cc(Cl)ccc1C)C2=O,0.741504472,3.618116609,3.96331734,0.0,0.0,0.0,0.0,4.337162665,34.96985572,37.16540468,4.122202705,3.972826356,5.333322476,1.759455782,0.382897817,7.54629084,127.0312621,1.208333333,-0.062172742,176.4293993,1.32150704,2.922430554,655.026749,0.197815142,3.538888889,0.0,7.221265946,1.355556777,0.981037007,0.695689918,1.706693202,14.22126595,0.0,8.367937786,0.951753612,0.320096911,-1289.383044,0.0,0.0,25.52871506,10.65940868,1.613560038,14.55599996,13.54018298,4.627758157,7875.93825,1.48024802,0.0,109.3392817,-0.062172742,9.585026652
COC[C@@](C)(O)c1cc(F)c2c(c1)C(=O)N(Cc1ccc(Cl)cn1)[C@@]2(O[C@H]1CCOC1)c1ccc(Cl)cc1,0.830971277,3.526970918,3.91334581,0.0,0.0,2.0,1.0,4.570773024,34.96985597,37.69876894,4.056890115,3.953660157,5.134326766,1.693333333,0.306253923,9.800724989,132.5139314,1.314377834,-0.386189374,183.4163987,1.37887348,2.877148292,857.3688272,0.190822665,3.503888889,1.0,8.349920498,1.119318572,0.809127844,0.776483327,1.287502088,16.3499205,0.0,4.732844977,1.042841308,0.324582008,-866.3693979,0.378356022,0.0,11.50616447,3.644061697,1.791663854,2.961049567,14.12099619,4.455845609,8613.405543,1.319236378,0.166666667,75.66122433,-0.621118512,8.366531544
CO[C@]1(c2ccc(Cl)cc2)c2ccc(C(C)(O)Cn3ccnc3)cc2C(=O)N1Cc1ccc(Cl)cn1,0.746559272,3.672227322,3.910826587,0.0,0.0,2.0,1.0,4.06902545,34.96985573,38.90319392,4.044418413,3.95353886,5.182485551,1.325986395,0.306224091,12.43591909,133.0935,0.967935091,-0.150773915,203.5447114,1.349202859,2.856728252,523.5061728,0.189403461,2.867777778,1.0,7.016436056,1.087203629,0.733388134,0.729064935,1.669577383,14.01643606,0.0,5.494597693,0.917451648,0.319635436,602.781698,0.307584358,0.0,7.03479267,6.143706208,1.734336291,3.098571357,13.37324165,4.473700366,7985.610002,1.395971002,0.166666667,64.93977755,-0.150773915,7.508638306
COc1ncc(-c2nc3c(n2C(C)C)[C@@H](c2ccc(Cl)cc2)N(c2cc(Cl)cn4ccnc24)C3=O)c(OC)n1,0.846324641,3.590366141,3.952177221,0.0,0.0,0.0,0.0,4.307838531,34.96985602,37.27187754,4.152168805,4.067549664,5.488937726,1.751156463,0.388700911,46.59548823,138.2771304,1.26307398,-0.165932242,190.5597241,1.389271117,2.874429643,678.0308642,0.224943155,3.68,1.0,7.351082266,1.200573955,0.901372926,0.640673967,1.63462291,14.35108227,0.0,9.19762843,1.028192262,0.263341686,-870.8779328,0.0,0.0,23.68574879,7.231862083,1.489855024,10.14134205,13.29091315,4.297547965,8573.182085,1.452087181,0.0,123.4825061,-0.165932242,9.602059991
COc1ncc(-n2nc3c(c2C(C)C)[C@@H](c2ccc(Cl)cc2C)N(c2cc(Cl)c(=O)n(C)c2)C3=O)c(OC)n1,0.990189594,3.598192371,3.968331845,0.0,0.0,0.0,1.0,4.282822155,34.96985603,35.99243634,4.138013158,4.060525081,5.429893724,1.970748299,0.37983812,47.95825885,132.8615728,1.515660431,-0.219683187,180.4623549,1.373935054,2.904831892,794.2407407,0.187013637,3.881111111,0.0,7.242699802,1.262045819,0.824775381,0.59971593,1.597544912,14.2426998,0.0,8.717141727,0.997660799,0.34012693,-466.0662434,0.0,0.0,26.61888221,7.902647592,1.686651575,16.30140489,13.30228719,4.825988378,8636.002229,1.411151626,0.142857143,130.5565962,-0.219683187,6.953465817
COc1ncc(CC(=O)O)cc1-c1nc2c(n1C(C)C)C(c1ccc(C#N)cc1)N(c1cccc(Cl)c1F)C2=O,0.971056941,3.658380571,3.848785594,0.0,0.0,0.0,0.0,4.299035657,34.96885446,33.89101993,4.120822359,3.99012773,5.403240286,1.880272109,0.344444185,19.66310825,124.2781437,1.335955215,-1.476060366,186.7348785,1.355120098,2.912348459,801.3333333,0.198653984,3.778888889,0.0,7.518700805,0.943182106,0.925735731,0.776188474,1.43417696,15.51870081,0.0,8.874178292,1.072322955,0.276893304,-458.449335,0.0,0.0,25.92764378,3.653523623,1.423173286,8.830577659,13.05737871,4.127885007,7829.523054,1.460458173,0.512992784,57.41525764,-1.011019564,8.324221658
COc1ccccc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1C)N(c1cc(Cl)cnc1C)C2=O,0.741504472,3.641026116,3.961217421,0.0,0.0,0.0,0.0,4.624688308,34.96985572,36.51979849,4.122467058,3.970384286,5.333322476,1.759455782,0.374588849,-19.72924401,127.0312621,1.208333333,-0.081764578,171.6155111,1.321518249,2.922713203,649.6934156,0.198653984,3.538888889,0.0,7.209113169,1.293500947,0.972874717,0.708148504,1.916392605,14.20911317,0.0,8.367937786,0.961549531,0.311696625,-1247.588877,0.0,0.0,25.52871506,10.39164055,1.581025869,14.55599996,13.50891743,4.562851225,7875.93825,1.462700201,0.0,109.3392817,-0.081764578,9.431798276
Cc1cc(Cl)ccc1C1c2c(nn(-c3ccc(C#N)cc3C)c2C(C)C)C(=O)N1c1cccc(Cl)c1F,0.85489103,3.693155077,3.968271572,0.0,0.0,0.0,1.0,4.868788543,34.96985582,40.24258755,4.129276722,3.993984672,5.389642343,1.710340136,0.398617067,24.00534316,135.3687584,1.313385771,-0.294357066,170.3106174,1.321524002,2.900599335,683.7407407,0.202058503,3.73,0.0,7.539244787,1.167475187,0.820087875,0.751727018,1.697446616,15.53924479,0.0,9.072643329,0.985161429,0.349622143,-532.1257701,0.0,0.0,27.97177213,8.390397869,1.690370791,12.97153887,13.43321476,4.799922984,8122.125502,1.482116642,0.0,74.07761698,-0.324147421,8.494850022
COc1ccc(CC(=O)O)cc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1cccc(Cl)c1F)C2=O,0.915115583,3.67072734,3.953373681,0.0,0.0,0.0,0.0,4.853442738,34.96985605,40.77407057,4.125025049,3.991212426,5.361878848,1.880272109,0.370811375,-10.93997429,138.0134844,1.335955215,-1.318969343,180.8723407,1.352276899,2.826479326,756.5864198,0.204076345,3.738888889,0.0,7.521979552,0.887279817,0.843770506,0.78239278,1.6516428,15.52197955,0.0,8.6655773,1.02713595,0.280727493,-670.7041667,0.0,0.0,25.92764378,5.752410026,1.542104207,8.830577659,13.1002381,4.269689249,8694.84952,1.483905122,0.512992784,45.50015483,-0.945870912,9.494850022
COc1ncc(CC#N)cc1-c1nc2c(n1C(C)C)C(c1ccc(C#N)cc1)N(c1cccc(Cl)c1F)C2=O,0.890424225,3.65839597,3.848087889,0.0,0.0,0.0,0.0,4.376813435,34.9688544,33.70949174,4.120754757,3.990028631,5.403240286,1.758639456,0.344444185,19.21251818,123.1601154,1.304705215,-0.421995535,186.3225151,1.348154082,2.910960278,744.0555556,0.198653984,3.698888889,0.0,7.508667798,1.150672082,0.950510945,0.766313058,1.582093626,15.5086678,0.0,9.036213461,1.062909375,0.276893304,-570.5369311,0.0,0.0,24.42287801,4.422340303,1.358623563,8.484682602,13.05568517,4.066560946,7512.767037,1.47783473,0.0,89.66479107,-0.421995535,8.714442691
COc1nc(N(C)C)ncc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)c(F)c1)N(c1cc(Cl)c(=O)n(C)c1)C2=O,1.038068468,3.60586973,3.980139319,0.0,0.0,0.0,0.0,4.467384615,34.96985615,38.09929944,4.137053953,4.058977375,5.44295869,2.07845805,0.364064015,64.42868828,135.4116606,1.509601757,-0.328564517,181.9280494,1.372625398,2.885091977,868.3641975,0.185309963,4.001111111,0.0,7.178899761,1.064223525,0.842387404,0.567373057,1.506591553,14.98655591,0.0,8.787240909,1.063640737,0.373316423,-493.8028011,0.0,0.0,25.61078797,4.965990443,1.781468456,14.68313407,12.95129087,4.541138546,8937.169601,1.402523476,0.142857143,120.1580302,-0.328564517,9.931814138
C=C(CO)CO[C@]1(c2ccc(Cl)cc2)c2c(F)cc(C(O)(CC)c3cn(C)cn3)cc2C(=O)N1Cc1ccc(C#N)cn1,1.061255984,3.689058563,3.852719423,0.0,0.0,3.0,1.0,4.31466915,34.96885459,33.31040209,4.058846893,3.935319604,5.350079301,2.120272109,0.321323673,24.17210335,114.8390528,1.595592404,-0.196567146,183.4023783,1.375287432,3.018037224,949.1265432,0.206801974,3.758888889,1.0,8.678274725,1.138989637,0.888499916,0.763097745,1.231212513,16.67827472,0.0,5.638893989,1.091149368,0.33415327,-362.5049239,0.159993378,3.111164959,12.65028271,2.200180415,1.735214449,4.903869609,14.07471037,4.942746547,8268.411801,1.39494526,0.371173202,52.85837641,-0.745211923,9.065501549
COc1ccc(C(=O)N2CC(O)C2)cc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1C)N(c1cc(Cl)ccc1C)C2=O,1.078884795,3.698512148,3.964166698,0.0,0.0,0.0,0.0,5.059320268,34.96985637,39.72306736,4.126989006,3.982124581,5.457988495,2.158684807,0.47389544,6.1162894,121.5372165,1.489618764,-0.27884088,181.8624337,1.4011177,2.974341585,802.0823045,0.287849517,4.112222222,0.0,7.494121004,1.164267686,0.936518712,0.744880333,1.741449438,14.494121,0.0,8.376899576,0.974005163,0.3581332,-796.526934,0.0,0.0,30.9855708,10.36244755,1.983439761,15.98826779,13.59289234,5.317031963,9115.291241,1.480004624,0.36840315,108.7629014,-0.149915736,9.744727495
COc1ncc(-c2nc3c(n2C(C)C)[C@H](c2ccc(C#N)cc2)N(c2cccc(Cl)c2F)C3=O)c(OC)n1,0.836758314,3.588241983,3.840772604,0.0,0.0,0.0,0.0,4.226859731,34.96885437,34.94429504,4.118652281,3.988122426,5.389642343,1.628707483,0.333345812,49.61035568,124.6701133,1.275191327,-0.418947932,185.4798942,1.360543298,2.854293051,706.1111111,0.194453841,3.698888889,0.0,7.469315444,1.167971252,0.967966312,0.679991965,1.547305289,15.46931544,0.0,8.862169145,1.069286296,0.276893304,-700.2456994,0.0,0.0,23.9734319,3.733651192,1.281597262,10.14134205,13.02297539,3.915579579,7480.206796,1.417911553,0.0,107.8062221,-0.418947932,9.795880017
Cc1cc(Cl)ccc1C1c2c(nn(Cc3ccccc3)c2C(C)C)C(=O)N1c1cccc(Cl)c1F,0.737221277,3.71488882,3.933548596,0.0,0.0,0.0,1.0,4.860404662,34.96985564,44.11428511,4.088563419,3.97659556,5.226418491,1.63537415,0.378394298,4.181811231,131.9098542,1.091163549,-0.232538913,169.2311054,1.321452101,2.79681844,607.2962963,0.215254926,3.142777778,0.0,7.463821973,1.232449044,0.768572753,0.80975399,1.724436823,15.46382197,0.0,6.258155451,0.959036815,0.303899244,365.4841229,0.0,0.0,23.19673584,7.709531457,1.536711976,9.163445426,13.3426161,4.419740268,7782.681396,1.552163978,0.0,83.92338618,-0.290491089,7.616184634
COc1ccc(C#N)cc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1cc(Cl)ccc1C)C2=O,0.753850151,3.66922029,3.951876819,0.0,0.0,0.0,0.0,4.969053566,34.9698558,40.9335869,4.123825259,3.977373465,5.368892319,1.718639456,0.380793009,3.991132585,131.4454138,1.273455215,-0.105554707,178.7515925,1.314374693,2.944075922,641.308642,0.204076345,3.738888889,0.0,7.19635476,1.195646917,0.992168478,0.725307291,1.731137647,14.19635476,0.0,9.061697002,0.96170771,0.274867063,-1298.552751,0.0,0.0,24.12980151,9.45258221,1.565447515,11.34544969,13.2586846,4.273573227,8018.170243,1.518606481,0.0,89.61072783,-0.105554707,9.698970004
CCC(O)(c1cc(F)c2c(c1)C(=O)N(Cc1ncc(C#N)cn1)[C@@]2(OC1CCC(O)C1)c1ccc(Cl)cc1)c1cn(C)cn1,1.024218947,3.684050064,3.850845893,0.0,0.0,3.0,1.0,4.301121917,34.96885464,36.16869027,4.060008064,3.935298883,5.368892319,1.971746032,0.359561515,22.69753724,114.4003232,1.771045918,-0.524679889,181.0443715,1.531330195,2.99151216,1022.027263,0.302769217,3.873888889,1.0,8.829375443,1.259567632,0.881673107,0.830968436,1.259864252,16.82937544,0.0,5.224763685,1.085524368,0.33415327,-597.9286509,0.148762005,2.26145253,14.75848129,2.071504554,1.784811914,3.19698542,14.25383522,5.349513148,8465.623914,1.31126352,0.371173202,74.90141628,-0.715680555,9.27572413
COc1ncc(-n2nc3c(c2C(C)C)[C@H](c2ccc(Cl)cc2)N(c2cc(Cl)c(=O)n(C)c2)C3=O)c(OC)n1,0.871015999,3.5947185,3.954275751,0.0,0.0,0.0,1.0,4.268706929,34.96985594,37.99920151,4.136384507,4.059964175,5.403240286,1.833560091,0.363398515,59.60525081,136.9307416,1.406285431,-0.223757261,182.1781717,1.373926276,2.87634901,734.8004115,0.190735153,3.77,0.0,7.131399726,1.1884671,0.8535776,0.618490669,1.592336578,14.13139973,0.0,8.818459431,0.997660799,0.294897082,-684.2512792,0.0,0.0,23.09489374,6.708881855,1.555205719,12.46565843,12.98791318,4.310253149,8489.70598,1.409014787,0.142857143,120.445826,-0.223757261,9.804100348
COC[C@@H](C)n1c(-c2cnc(OC)nc2OC)nc2c1C(c1ccc(Cl)cc1)N(c1cc(Cl)c(=O)n(C)c1)C2=O,0.940806878,3.58957817,3.952391115,0.0,0.0,0.0,0.0,4.29094419,34.96985614,37.55572774,4.135618644,4.057985297,5.416655803,1.985487528,0.35655006,50.23582664,134.7268217,1.525226757,-0.252491672,186.8464724,1.390261162,2.878695678,827.558642,0.189031479,3.77,0.0,7.258019703,1.01492239,0.811980052,0.591223657,1.591816926,14.2580197,0.0,8.552760356,1.037591355,0.273974602,-140.7138062,0.0,0.0,22.73664397,6.094899235,1.44910477,11.42548228,13.02161736,4.300370856,8891.97023,1.418424955,0.142857143,133.4490204,-0.252491672,9.382999659
CCC(O)(c1cc(F)c2c(c1)C(=O)N(Cc1ncc(C#N)cn1)[C@@]2(O[C@H]1CCOC1)c1ccc(Cl)cc1)c1ccn(C)n1,0.950144873,3.683297939,3.849522483,0.0,0.0,2.0,1.0,4.304372946,34.96885459,35.08033035,4.059749903,3.935013829,5.359530051,1.834557823,0.330999025,-1.172222426,117.1736291,1.533163265,-0.501189243,184.1491849,1.471995305,2.986978057,1005.305041,0.235972758,3.873888889,1.0,8.770829918,1.304341433,0.881646579,0.799632794,1.275392801,16.77082992,0.0,5.330940534,1.09774659,0.33415327,-522.7151745,0.162942517,0.176295815,13.11183992,2.252171237,1.622111324,3.057269189,14.12605397,5.073683497,8319.327665,1.279089141,0.166666667,113.1868574,-0.692189908,8.638272164
Cc1cc(Cl)ccc1C1c2c(nn(Cc3ccccc3)c2C(C)C)C(=O)N1c1cc(Cl)ccc1C,0.737221277,3.7170058,3.93057962,0.0,0.0,0.0,1.0,4.982853642,34.9698556,47.00776839,4.084927187,3.965012665,5.218326741,1.63537415,0.393358147,16.86439636,122.0815223,1.091163549,0.007461087,167.1561418,1.321453557,2.936812346,570.2962963,0.215254926,3.222777778,0.0,7.13479226,1.435718901,0.942392069,0.79126285,2.032186211,14.13479226,0.0,6.257024843,0.899036815,0.298038814,-517.6037065,0.0,0.0,22.87230521,11.29771474,1.659122803,12.06429125,13.51117863,4.579294701,7569.054385,1.567077553,0.0,102.7038143,0.007461087,8.468521083
COc1ccccc1-n1nc2c(c1C(C)C)C(c1ccc(Cl)cc1)N(c1cc(Cl)c(=O)n(CCO)c1)C2=O,0.780816956,3.66019094,3.954319558,0.0,0.0,2.0,1.0,4.894873751,34.96985593,39.0988248,4.138025015,4.063375864,5.387357933,1.826303855,0.363463517,23.70423886,131.0605352,1.32642432,-0.212600274,175.5631081,1.388476146,2.882790411,721.6460905,0.204079174,3.658888889,0.0,7.190699447,1.1042333,0.942102168,0.780371109,1.686878952,14.19069945,0.0,8.461497648,0.980531957,0.290608071,-861.9725803,0.156337318,0.0,21.48822075,7.249430721,1.489850557,7.938978091,13.04681766,4.34278766,8387.874252,1.431710573,0.458566063,79.178679,-0.212600274,7.970616222
CC(C)CCn1nc2c(c1C(C)C)C(c1ccc(F)c(F)c1)N(c1cccc(Cl)c1F)C2=O,0.688342467,3.462938405,3.81780289,0.0,0.0,0.0,2.0,4.65393802,34.96885416,39.96941498,4.077461253,3.959628296,5.083730849,1.579818594,0.327474564,20.04740469,117.5186422,1.12414966,-0.431426174,159.2936226,1.134540686,2.754611225,682.718107,0.183179911,3.231666667,0.0,7.224020948,0.911723131,0.868393314,0.854862603,1.045925338,15.22402095,0.0,5.673228883,1.033341907,0.270574158,64.49290025,0.0,0.0,21.95430436,0.38692141,1.615789989,9.583357083,12.84885474,3.790525349,6816.081245,1.370575688,0.0,85.396398,-1.009181495,7.779891912
CCC(O)(c1cc(F)c2c(c1)C(=O)N(Cc1ncc(Cl)cn1)[C@@]2(O[C@H]1C[C@@H](O)C1)c1ccc(Cl)cc1)c1cn(C)cn1,0.958711262,3.663486449,3.934101949,0.0,0.0,3.0,1.0,4.342225592,34.96985632,38.43905718,4.062148631,3.947713741,5.321179036,1.969115646,0.389003292,-0.318450338,131.9367142,1.751842404,-0.456547042,188.3809982,1.374941213,2.918968096,930.6604938,0.266401789,3.79,1.0,8.723463897,1.228515509,0.812676955,0.806835054,1.289369372,16.7234639,0.0,5.199211106,1.064980386,0.33415327,-801.2986914,0.164021324,2.634009487,14.75848129,3.304910534,1.890460817,3.19698542,14.0805696,5.135317857,9235.569995,1.307771444,0.371173202,50.00185437,-0.671726033,8.721246399
COc1nc(N2CC(C)(O)C2)ncc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1cc(Cl)ccc1C)C2=O,0.88992032,3.678764398,3.951578259,0.0,0.0,0.0,1.0,4.608325216,34.96985619,40.31438323,4.121542942,3.975889252,5.400986764,1.872789116,0.501955004,96.55503347,124.1815612,1.417552438,-0.11119242,178.0903534,1.373390249,2.94123574,716.2808642,0.37535554,4.161111111,0.0,7.314798702,1.178904061,1.042170757,0.714693356,1.71757359,14.3147987,0.0,8.396714328,0.975074978,0.293393554,-1718.877191,0.0,0.0,23.68574879,9.052847012,2.303388086,12.32186581,13.23673793,4.937184755,8816.890847,1.448772136,0.083333333,117.520842,-0.11119242,9.698970004
