Smiles,Molecule_ID,pIC50
CC1(CC(C1)NC(=O)[C@H]2[C@@H]([C@]3([C@@H](N2)CC(C)(C)C)C4=C(C=C(C=C4)Cl)NC3=O)C5=CC(=CC(=C5)Cl)F)O,53477215,7.920818754
CC(C)(C)C[C@H]1[C@@]2([C@H]([C@@H](N1)C(=O)NC3CCC(CC3)O)C4=C(C(=CC=C4)F)F)C5=C(C=C(C=C5)Cl)NC2=O,53476874,7.209714836
CC(C)(C)C[C@H]1[C@@]2([C@H]([C@@H](N1)C(=O)NC3CCC(CC3)O)C4=C(C(=CC=C4)Cl)F)C5=CC(=C(C=C5NC2=O)F)F,53476875,7.153662888
CC(C)(C)C[C@H]1[C@@]2([C@H]([C@@H](N1)C(=O)NC3CCC(CC3)O)C4=CC(=CC=C4)Cl)C5=C(C=C(C=C5)Cl)NC2=O,53476878,7.696803943
CC(C)(C)C[C@H]1[C@@]2([C@H]([C@@H](N1)C(=O)NC3CCC(CC3)O)C4=CC(=CC=C4)Cl)C5=CC(=C(C=C5NC2=O)Cl)F,53476987,7.494850022
CC1(CC(C1)NC(=O)[C@H]2[C@@H]([C@]3([C@@H](N2)CC(C)(C)C)C4=C(C=C(C=C4)Cl)NC3=O)C5=C(C=CC(=C5)Cl)F)O,53477329,6.798602876
C1CC(CCC1NC(=O)[C@H]2[C@@H]([C@]3([C@@H](N2)C4=CC=CC=C4)C5=C(C=C(C=C5)Cl)NC3=O)C6=C(C(=CC=C6)Cl)F)O,69498317,6.301029996
CCN1[C@H]([C@@]2([C@H]([C@@H]1C(=O)NC3CC(C3)(C)O)C4=C(C(=CC=C4)Cl)F)C5=C(C=C(C=C5)Cl)NC2=O)CC(C)(C)C,69498051,7
CC1(CC(C1)NC(=O)[C@H]2[C@@H]([C@]3([C@@H](N2C)CC(C)(C)C)C4=C(C=C(C=C4)Cl)NC3=O)C5=C(C(=CC=C5)Cl)F)O,69498319,7
CC(C)(C)C[C@@H]1[C@]2([C@H]([C@@H](N1)C(=O)NC3CCC(CC3)OC(=O)[C@H](CC4=CC=CC=C4)NC(=O)OC(C)(C)C)C5=C(C(=CC=C5)Cl)F)C6=CC(=C(C=C6NC2=O)Cl)F,119081230,5
C1CCC(CC1)C[C@@H]2[C@]3([C@H]([C@@H](N2)C(=O)NCC[C@@H](CO)O)C4=CC(=CC=C4)Cl)C5=CC(=C(C=C5NC3=O)Cl)F,69927413,6
CC(C)(C)C[C@@H]1[C@]2([C@H]([C@@H](N1C)C(=O)NCC[C@@H](CO)O)C3=CC(=CC=C3)Cl)C4=CC(=C(C=C4NC2=O)Cl)F,69926708,5.522878745
CC(C)(C)C[C@@H]1[C@]2([C@H]([C@@H](N1C)C(=O)NCC[C@H](CO)O)C3=C(C(=CC=C3)Cl)F)C4=CC(=C(C=C4NC2=O)F)F,119081231,5
CC(C)(C1=CC2=C(C=C1)C(N(C2=O)CC3=CC=C(C=C3)Cl)(C4=CC=C(C=C4)Cl)OCC5=CNN=C5)O,142440544,7.200659451
CC(C)(C1=CC2=C(C=C1)[C@@](N(C2=O)CC3=CC=C(C=C3)Cl)(C4=CC=C(C=C4)Cl)OCC5(CC5)CNS(=O)(=O)C)O,135281434,7.657577319
CC(C)(C1=CC2=C(C=C1)[C@@](N(C2=O)CC3=CC=C(C=C3)C#C)(C4=CC=C(C=C4)Cl)OCC5(CC5)CO)O,135281739,7.958607315
CC(C)(C1=CC2=C(C(=C1)F)[C@@](N(C2=O)CC3=CC=C(C=C3)C#C)(C4=CC=C(C=C4)Cl)OCC5(CC5)CO)O,135281734,8.107905397
C[C@](CO)(C1=CC2=C(C(=C1)F)[C@@](N(C2=O)CC3=CC=C(C=C3)C#C)(C4=CC=C(C=C4)Cl)OCC5(CC5)CO)O,154732955,8.283996656
C[C@]1(C2=C(C=C(C=C2)[C@](C)(CO)O)C(=O)N1CC3=CC=C(C=C3)C#N)OCC4(CC4)CO,154732956,7.187086643
C[C@]1(C2=C(C=C(C=C2)C(C)(CO)O)C(=O)N1CC3=CC=C(C=C3)C#N)OCC4(CC4)CO,145765548,7.585026652
CC(C)(C1=CC2=C(C=C1)[C@@](N(C2=O)CC3=CC=C(C=C3)Cl)(C4=CC=C(C=C4)Cl)OCC5(CC5)O)O,135281489,6.958607315
CC(C)(C1=CC2=C(C=C1)[C@@](N(C2=O)CC3=CC=C(C=C3)Cl)(C4=CC=C(C=C4)Cl)OCC(=O)N(C)C)O,135281547,7.065501549
CC(C)(C1=CC2=C(C=C1)[C@@](N(C2=O)CC3=C(C=C(C=C3)Cl)C(=O)O)(C4=CC=C(C=C4)Cl)OCC5(CC5)CO)O,135281410,8.721246399
CC(C)(C1=CC2=C(C=C1)[C@@](N(C2=O)CC3=C(C=C(C=C3)Cl)S(=O)(=O)N4CCOCC4)(C5=CC=C(C=C5)Cl)OCC6(CC6)CO)O,135281697,8.337242168
CC(C)(C1=CC2=C(C(=C1)F)C(N(C2=O)CC3=C(C=C(C=C3)Cl)S(=O)(=O)C)(C4=CC=C(C=C4)Cl)OCC5(CC5)C(=O)N)O,154732957,8.744727495
CC(C)(C1=CC2=C(C=C1)[C@@](N(C2=O)CC3=CC=C(C=C3)Cl)(C4=CC=C(C=C4)Cl)OC[C@H]5CC[C@@H]5CO)O,154732968,6.920818754
CC(C1=CC2=C(C=C1)[C@@](N(C2=O)CC3=CC=C(C=C3)Cl)(C4=CC=C(C=C4)Cl)OCC5(CC5)CO)(C(=O)N6CCCC6)O,135281508,6.823908741
CC(C)(C1=CC2=C(C(=C1)F)[C@@](N(C2=O)CC3=C(C=C(C=C3)Cl)[S@@](=O)C)(C4=CC=C(C=C4)Cl)OCC5(CC5)CO)O,154732973,7.795880017
CC(C)(C1=CC2=C(C(=C1)F)[C@@](N(C2=O)CC3=C(C=C(C=C3)Cl)[S@](=O)C)(C4=CC=C(C=C4)Cl)OCC5(CC5)CO)O,154732974,8.638272164
C[C@](COC)(C1=CC2=C(C(=C1)F)[C@@](N(C2=O)CC3=C(C=C(C=C3)Cl)S(=O)(=O)C)(C4=CC=C(C=C4)Cl)OCC5(CC5)CO)O,154732976,8.677780705
C[C@@](CN1CCN(CC1)C)(C2=CC3=C(C(=C2)F)[C@@](N(C3=O)CC4=C(C=C(C=C4)Cl)S(=O)(=O)C)(C5=CC=C(C=C5)Cl)O[C@@H]6CCOC6)O,154732980,8.15490196
C[C@@](C1=CC2=C(C(=C1)F)[C@@](N(C2=O)CC3=C(C=C(C=C3)Cl)S(=O)(=O)C)(C4=CC=C(C=C4)Cl)OCC5(CC5)O)(C6=CN(N=C6)C)O,145765612,8.022276395
C[C@](CN1CCN(CC1)C)(C2=CC3=C(C(=C2)F)[C@@](N(C3=O)CC4=C(C=C(C=C4)Cl)S(=O)(=O)C)(C5=CC=C(C=C5)Cl)OCC6(CC6)CO)O,154732986,8.337242168
CC(C)(C1=CC2=C(C(=C1)F)[C@@](N(C2=O)CC3=C(C=C(C=C3)Cl)C(=O)O)(C4=CC=C(C=C4)Cl)OCC5(CC5)C#N)O,135281403,8.657577319
C[C@@](C1CCN(CC1)C)(C2=CC3=C(C(=C2)F)[C@@](N(C3=O)CC4=C(C=C(C=C4)Cl)S(=O)(=O)C)(C5=CC=C(C=C5)Cl)OCC6(CC6)CO)O,154732988,8.585026652
CS(=O)(=O)C1=C(C=CC(=C1)Cl)CN2C(=O)C3=C([C@@]2(C4=CC=C(C=C4)Cl)OCC5(CC5)CO)C(=CC(=C3)[C@H](C6CCOCC6)O)F,154732989,9
C[C@](C1=CC2=C(C(=C1)F)[C@@](N(C2=O)[C@H](CC(=O)O)C3=CC=C(C=C3)Cl)(C4=CC=C(C=C4)Cl)OC)(C5(CCOCC5)F)O,154733005,9.096910013
C[C@@](C1=CC2=C(C(=C1)F)[C@@](N(C2=O)[C@H](CC(=O)O)C3=CC=C(C=C3)Cl)(C4=CC=C(C=C4)Cl)OC)(C5(CCOCC5)F)O,154733006,7.920818754
CC[C@@](C1=CC2=C(C(=C1)F)[C@@](N(C2=O)[C@@H](CC(=O)O)C3=CC=C(C=C3)Cl)(C4=CC=C(C=C4)Cl)OC)(C5(CCOCC5)F)O,154733008,7.769551079
CC[C@](C)(C1=CC2=C(C(=C1)F)[C@@](N(C2=O)[C@@H](CC(=O)O)C3=CC=C(C=C3)Cl)(C4=CC=C(C=C4)Cl)OCC5(COC5)F)O,154733015,8.721246399
CC[C@](C1=CC=CC=N1)(C2=CC3=C(C(=C2)F)[C@@](N(C3=O)[C@@H](CC(=O)O)C4=CC=C(C=C4)Cl)(C5=CC=C(C=C5)Cl)OC)O,154733016,8.346787486
CC[C@@](C1CCN(CC1)CC(=O)OC(C)(C)C)(C2=CC3=C(C(=C2)F)[C@@](N(C3=O)CC4=CC=C(C=C4)Cl)(C5=CC=C(C=C5)Cl)OC)O,135281629,5.22184875
CC[C@@](C1CCN(CC1)CC(=O)O)(C2=CC3=C(C(=C2)F)[C@@](N(C3=O)CC4=CC=C(C=C4)Cl)(C5=CC=C(C=C5)Cl)OC)O,135281491,8.958607315
CC[C@](C1CCN(CC1)CCC(=O)O)(C2=CC3=C(C(=C2)F)C(N(C3=O)CC4=CC=C(C=C4)Cl)(C5=CC=C(C=C5)Cl)OC)O,154733018,9.244125144
CC(C)(C)C[C@H]1[C@@]2([C@H]([C@@H](N1)C(=O)NCC=N)C3=C(C(=CC=C3)Cl)F)C4=C(C=C(C=C4)Cl)NC2=O,118719456,7.602059991
C[C@H]([C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC2=CN=CN2)C(=O)N[C@@H](CC3=CC=C(C=C3)O)C(=O)N[C@@H](CC4=CNC5=CC=CC=C54)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N)NC(=O)[C@H](CC(C)C)N)O,137653137,7.257274869
CC(C)C1=C(SC2=N[C@@]([C@H](N12)C3=CC=C(C=C3)Cl)(C)C4=CC=C(C=C4)Cl)C(=O)N5CC[C@H]5C(=O)N(C)C,58006900,6.853871964
CC[C@@H]([C@H](C)OC)N1[C@@H]([C@H](C[C@](C1=O)(C)CC(=O)O)C2=CC(=CC=C2)Cl)C3=CC=C(C=C3)Cl,67999021,6.844663963
CC[C@@H]([C@@H]1CCCO1)N2[C@@H]([C@H](C[C@](C2=O)(C)CC(=O)O)C3=CC(=CC=C3)Cl)C4=CC=C(C=C4)Cl,118712494,6.910094889
CC[C@@H](C1=CN=CO1)N2[C@@H]([C@H](C[C@](C2=O)(C)CC(=O)O)C3=CC(=CC=C3)Cl)C4=CC=C(C=C4)Cl,118712495,6.075720714
C[C@@H](C1=CC=CC=N1)N2[C@@H]([C@H](C[C@](C2=O)(C)CC(=O)O)C3=CC(=CC=C3)Cl)C4=CC=C(C=C4)Cl,118712496,6.37675071
CC(C)[C@@H](C1=CC=CC=N1)N2[C@@H]([C@H](C[C@](C2=O)(C)CC(=O)O)C3=CC(=CC=C3)Cl)C4=CC=C(C=C4)Cl,58573669,6.537602002
C[C@@]1(C[C@@H]([C@H](N(C1=O)[C@@H](C2CC2)C3=CC=CC=N3)C4=CC=C(C=C4)Cl)C5=CC(=CC=C5)Cl)CC(=O)O,58573276,6.167491087
CC[C@@H](C1=NC(=CC=C1)Cl)N2[C@@H]([C@H](C[C@](C2=O)(C)CC(=O)O)C3=CC(=CC=C3)Cl)C4=CC=C(C=C4)Cl,88546825,6.677780705
CC[C@@H](C1=CC=CC(=N1)C2CC2)N3[C@@H]([C@H](C[C@](C3=O)(C)CC(=O)O)C4=CC(=CC=C4)Cl)C5=CC=C(C=C5)Cl,58573999,5.739928612
CC[C@@H](C1=NC=C(C=C1)C)N2[C@@H]([C@H](C[C@](C2=O)(C)CC(=O)O)C3=CC(=CC=C3)Cl)C4=CC=C(C=C4)Cl,118712497,6.045757491
CC[C@@H](C1=NC=CC(=C1)C)N2[C@@H]([C@H](C[C@](C2=O)(C)CC(=O)O)C3=CC(=CC=C3)Cl)C4=CC=C(C=C4)Cl,118712498,6.050609993
CC[C@@H](C1=C(C=CC=N1)C)N2[C@@H]([C@H](C[C@](C2=O)(C)CC(=O)O)C3=CC(=CC=C3)Cl)C4=CC=C(C=C4)Cl,118712499,6.508638306
COC1=CC=CC(=C1)/C=C/C(=O)C2=C(C=C(C=C2OC)OC)O,14034811,5.508638306
COC1=CC(=C(C(=C1)OC)C(=O)/C=C/C2=CC=C(C=C2)F)O,5816456,5.356547324
COC1=CC=CC(=C1OC)/C=C/C(=O)C2=C(C=C(C=C2OC)OC)O,10337542,5.455931956
CC(=CCOC1=CC(=CC(=C1C(=O)/C=C/C2=CC(=CC=C2)OC)OC)OC)C,145950792,5.113509275
CC(=CCOC1=CC(=CC(=C1C(=O)/C=C/C2=CC=C(C=C2)F)OC)OC)C,145952512,5.494850022
CC(=CCOC1=CC(=CC(=C1C(=O)/C=C/C2=C(C(=CC=C2)Cl)Cl)OC)OC)C,145952849,5.721246399
CC(=CCOC1=CC(=CC(=C1C(=O)/C=C/C2=CC(=CC(=C2)OC)OC)OC)OC)C,145953018,5.455931956
CC(=CCC1=C(C(=C(C=C1OC)OCC=C(C)C)C(=O)/C=C/C2=CC(=C(C=C2)OC)OC)OC)C,145953501,5.13076828
CC(=CCC1=C(C(=C(C=C1OC)OC)C(=O)/C=C/C2=CC(=C(C(=C2)OC)OC)OC)OCC=C(C)C)C,145953789,5.537602002
CC(=CCOC1=CC(=CC(=C1C(=O)/C=C/C2=CC(=C(C=C2)OC)OC)OC)OC)C,145955586,5.244125144
COC1=CC(=C(C(=C1)OC)C(=O)/C=C/C2=C(C(=CC=C2)Cl)Cl)O,145955852,5.568636236
CC(=CCC1=C(C(=C(C=C1OC)OCC=C(C)C)C(=O)/C=C/C2=CC(=C(C(=C2)OC)OC)OC)OC)C,145956755,5.37675071
CC(=CCOC1=CC(=CC(=C1C(=O)/C=C/C2=CC=C(C=C2)OC)OC)OC)C,145957242,5.119186408
COC1=CC(=C(C(=C1)OC)C(=O)/C=C/C2=CC(=CC(=C2)Cl)Cl)O,145973184,5.721246399
C1CC(CCC12[C@@]3([C@H]([C@@H](N2)C(=O)NCCN4CCOCC4)C5=C(C(=CC=C5)Cl)F)C6=C(C=C(C=C6)Cl)NC3=O)(F)F,71023114,6
C1CC(CCC12[C@]3([C@H]([C@@H](N2)C(=O)NCCN4CCOCC4)C5=C(C(=CC=C5)Cl)F)C6=C(C=C(C=C6)Cl)NC3=O)(F)F,71023347,5.301029996
C1CC(CCC1NC(=O)[C@H]2[C@@H]([C@]3(C4=C(C=C(C=C4)Cl)NC3=O)C5(N2)CCOCC5)C6=C(C(=CC=C6)Cl)F)O,71023096,5.301029996
C1COCCC12[C@@]3([C@H]([C@@H](N2)C(=O)NCCN4CCOCC4)C5=C(C(=CC=C5)Cl)F)C6=C(C=C(C=C6)Cl)NC3=O,71023083,5.301029996
CS(=O)(=O)CCNC(=O)[C@H]1[C@@H]([C@@]2(C3=C(C=C(C=C3)Cl)NC2=O)C4(N1)CCCCC4)C5=C(C(=CC=C5)Cl)F,71020633,7
CS(=O)(=O)CCN1CCC(CC1)NC(=O)[C@H]2[C@@H]([C@@]3(C4=C(C=C(C=C4)Cl)NC3=O)C5(N2)CCCCC5)C6=C(C(=CC=C6)Cl)F,71020629,7
C1CCC2(CC1)[C@@]3([C@H]([C@@H](N2)C(=O)O)C4=C(C(=CC=C4)Cl)F)C5=C(C=C(C=C5)Cl)NC3=O,71020634,6.301029996
C1CCC2(CC1)[C@@]3([C@H]([C@@H](N2)C(=O)NCC4=NNN=N4)C5=C(C(=CC=C5)Cl)F)C6=C(C=C(C=C6)Cl)NC3=O,71020669,7
C1CCC2(CC1)[C@@]3([C@H]([C@@H](N2)C(=O)NC4CN(C4)C(=O)O)C5=C(C(=CC=C5)Cl)F)C6=C(C=C(C=C6)Cl)NC3=O,71020637,7
CC(C)N1C2=C(C(=O)N(C2C3=CC=C(C=C3)Cl)C4=CC(=CN(C4=O)C)Cl)N=C1C5=CN=C(N=C5OC)OC,78146999,9.677780705
C[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@](CCC/C=C/CCCCCC[C@@](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CC2=CNC3=CC=CC=C32)CC4=CC=C(C=C4)O)CCC(=O)O)(C)NC(=O)[C@H](CC5=CC=CC=C5)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(C)C)NC(=O)C)(C)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N)CC6CCC6)CCC(=O)N,71680616,9.045757491
CN(C)CCCN(C)C1CCN(C1)C(=O)C2=C(C3=C(N2)C=C(C=C3)Cl)C4=C(N=CN4C5=CC=CC=C5)CC6=CC=C(C=C6)Cl,90667002,6.721246399
C[C@H]([C@@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC2=CC=C(C=C2)O)C(=O)N[C@@H](CC3=CNC4=CC=CC=C43)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N5CCC[C@H]5C(=O)O)N)O,78225050,7.698970004
C[C@H]([C@@H](C(=O)N[C@@H](CO)C(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](C)NC(=O)[C@H](CC1=CNC2=CC=CC=C21)NC(=O)[C@H](CC3=CC=C(C=C3)O)NC(=O)[C@H](CC4=CNC=N4)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC5=CC=CC=C5)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(C)C)N)O,171346047,7.356547324
C1CC1CN2[C@H]3C[C@@H](N[C@H]3[C@@H]([C@@]24C5=C(C=C(C=C5)Cl)NC4=O)C6=C(C(=CC=C6)Cl)F)C7=CC=C(C=C7)C(=O)O,118439587,6.326979093
C[C@H]1[C@H]([C@@H]([C@]2(N1CC3CC3)C4=C(C=C(C=C4)Cl)NC2=O)C5=C(C(=CC=C5)Cl)F)NCC(=O)O,162644809,5.540758335
C1CC1CN2[C@H]3C[C@@H](N[C@H]3[C@@H]([C@@]24C5=C(C=C(C=C5)Cl)NC4=O)C6=C(C(=CC=C6)Cl)F)C7=CC=C(C=C7)C(=O)N,118439669,5.839531469
C[C@H]1[C@H]([C@@H]([C@]2(N1CC3CC3)C4=C(C=C(C=C4)Cl)NC2=O)C5=C(C(=CC=C5)Cl)F)N,162665628,5.525783736
CCOC1=CC=CC(=C1)CN2[C@H]3C[C@@H](N[C@H]3[C@@H]([C@@]24C5=C(C=C(C=C5)Cl)NC4=O)C6=C(C(=CC=C6)Cl)F)C7=CC=C(C=C7)C(=O)O,91971326,7.173925197
C1CN[C@@H]2[C@H]1N([C@@]3([C@H]2C4=C(C(=CC=C4)Cl)F)C5=C(C=C(C=C5)Cl)NC3=O)CC6CC6,118439563,5.583525921
CCOC1=CC=CC(=C1)CN2[C@H]3CCN([C@H]3[C@@H]([C@@]24C5=C(C=C(C=C5)Cl)NC4=O)C6=C(C(=CC=C6)Cl)F)CC(=O)O,118439649,6.542118103
C[C@H](C1=CC=CC=C1)NC2=C([C@H](N(C2=O)CCCN3C=CN=C3)C4=CC=C(C=C4)Br)C(=O)C5=CC=CC=C5,71452003,5.705533774
CC(C)OC1=C(C(N(C1=O)CCCN2C=CN=C2)C3=CC=C(C=C3)Br)C(=O)C4=CC=CC=C4,71453812,5.059483515
CC(=O)NC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2N,2746,5.007446482
CCOC1=C(C=CC(=C1)C(C)(C)C)C2=NC(C(N2C(=O)NCCCCCCCC(=O)NC3=CC=CC=C3N)C4=CC=C(C=C4)Cl)C5=CC=C(C=C5)Cl,145952121,5.003926346
CC(C)(C)C[C@H]1[C@]([C@H]([C@@H](N1)C(=O)NC2=C(C=C(C=C2)C(=O)O)OC)C3=CC(=CC=C3)Cl)(CNCC4=CC=NC=C4)C5=CC=C(C=C5)Cl,168269518,6.57024772
CC(C)(C)C[C@H]1[C@]([C@H]([C@@H](N1)C(=O)NC2=C(C=C(C=C2)C(=O)O)OC)C3=C(C(=CC=C3)Cl)F)(CNCC4=CC=CC=C4)C5=C(C=C(C=C5)Cl)F,168276832,6.484126156
CC(C)(C)C[C@H]1[C@]([C@H]([C@@H](N1)C(=O)NC2=C(C=C(C=C2)C(=O)O)OC)C3=C(C(=CC=C3)Cl)F)(CNCC4=CC(=CC=C4)C(=O)O)C5=C(C=C(C=C5)Cl)F,168280096,5.331148352
CC(C)(C)C[C@H]1[C@]([C@H]([C@@H](N1)C(=O)NC2=C(C=C(C=C2)C(=O)O)OC)C3=C(C(=CC=C3)Cl)F)(CNCC4=CN=CN4)C5=C(C=C(C=C5)Cl)F,168288134,6.308918508
CC(C)(C)C[C@H]1[C@]([C@H]([C@@H](N1)C(=O)NC2=C(C=C(C=C2)C(=O)O)OC)C3=C(C(=CC=C3)Cl)F)(CNC(=O)C4=CC=CC=C4)C5=C(C=C(C=C5)Cl)F,168289951,6.14327111
CC(C)(C)C[C@H]1[C@]([C@H]([C@@H](N1)C(=O)NC2=C(C=C(C=C2)C(=O)O)OC)C3=C(C(=CC=C3)Cl)F)(CN)C4=C(C=C(C=C4)Cl)F,168290201,6.199970641
CCNC[C@@]1([C@@H](N[C@H]([C@@H]1C2=C(C(=CC=C2)Cl)F)C(=O)NC3=C(C=C(C=C3)C(=O)O)OC)CC(C)(C)C)C4=C(C=C(C=C4)Cl)F,168292253,6.511449283
CCOC1=C(C=CC(=C1)OC)C2=NC(C(N2C(=O)N3CCN(CC3)CCO)C4=CC=C(C=C4)Br)C5=CC=C(C=C5)Br,10078330,6.853871964
CC(C)C1=C(SC2=N[C@]([C@@H](N12)C3=CC=C(C=C3)Cl)(C)C4=CC=C(C=C4)Cl)C(=O)N5CCNC(=O)C5,24967444,5.823908741
CC(C)C1=C(SC2=NC(C(N12)C3=CC=C(C=C3)Cl)(C)C4=CC=C(C=C4)Cl)C(=O)N,71716153,6.107905397
CC(C)C1=C(SC2=N[C@@]([C@H](N12)C3=CC=C(C=C3)Cl)(C)C4=CC=C(C=C4)Cl)C(=O)N5CCC[C@H]5C(=O)N6CCN(CC6)C,24968162,7.638272164
CC(C)C1=C(SC2=NC(C(N12)C3=CC=C(C=C3)Cl)(C)C4=CC=C(C=C4)Cl)C(=O)N(C)C,71716776,7.37675071
CC(C)C1=C(SC2=N[C@@]([C@H](N12)C3=CC=C(C=C3)Cl)(C)C4=CC=C(C=C4)Cl)C(=O)N(C)C,58006829,7.585026652
CC(C)C1=C(SC2=NC(C(N12)C3=CC=C(C=C3)Cl)(C)C4=CC=C(C=C4)Cl)C(=O)N5CCCC5,58006930,6.698970004
C[C@@H]1CN(C[C@@H](N1)C)C(=O)[C@@H]2CCCN2C(=O)C3=C(N4[C@@H]([C@](N=C4S3)(C)C5=CC=C(C=C5)Cl)C6=CC=C(C=C6)Cl)C(C)C,68805400,7.431798276
CC(C)C1=C(SC2=NC(C(N12)C3=CC=C(C=C3)Cl)(C)C4=CC=C(C=C4)Cl)C(=O)N5CCC[C@@H]5C(=O)N(C)C,58007067,6.13076828
CC(C)C1=C(SC2=N[C@@]([C@H](N12)C3=CC=C(C=C3)Cl)(C)C4=CC=C(C=C4)Cl)C(=O)N5CCC[C@H]5C(=O)N(C)C,44608665,8.036212173
CC(C)C1=C(SC2=N[C@@]([C@H](N12)C3=CC=C(C=C3)Cl)(C)C4=CC=C(C=C4)Cl)C(=O)N5CCC[C@H]5C(=O)N6CCN(CC6)C(=O)C,44608832,7.180456064
CC(C)C1=C(SC2=NC(C(N12)C3=CC=C(C=C3)Cl)(C)C4=CC=C(C=C4)Cl)C(=O)N5CC(=O)NC5,58007212,6.026872146
CC(C)C1=C(SC2=NC(C(N12)C3=CC=C(C=C3)Cl)(C)C4=CC=C(C=C4)Cl)C(=O)N5CCC[C@H]5C(=O)N(C)C,71718589,7.229147988
CC(C)C1=C(SC2=NC(C(N12)C3=CC=C(C=C3)Cl)(C)C4=CC=C(C=C4)Cl)C(=O)N5CCCC[C@H]5C(=O)N(C)C,58007417,6.769551079
CC(C)C1=C(SC2=N[C@@]([C@H](N12)C3=CC=C(C=C3)Cl)(C)C4=CC=C(C=C4)Cl)C(=O)N5CCC[C@H]5C(=O)N6CCOCC6,24967806,7.585026652
CC(C)C1=C(SC2=NC(C(N12)C3=CC=C(C=C3)Cl)(C)C4=CC=C(C=C4)Cl)C(=O)NC,71719198,5.958607315
CC(C)C1=C(SC2=N[C@@]([C@H](N12)C3=CC=C(C=C3)Cl)(C)C4=CC=C(C=C4)Cl)C(=O)N5CCNC(=O)C5,24968164,7.036212173
CC(C)C1=C(SC2=N[C@@]([C@H](N12)C3=CC=C(C=C3)Cl)(C)C4=CC=C(C=C4)Cl)C(=O)N5CCC[C@H]5C(=O)N6CCNC(=O)C6,24968161,7.102372909
CC(C)C1=C(SC2=NC(C(N12)C3=CC=C(C=C3)Cl)(C)C4=CC=C(C=C4)Cl)C(=O)N5CCNC(=O)C5,58006857,6.387216143
CC(C)C1=C(SC2=N[C@@]([C@H](N12)C3=CC=C(C=C3)Cl)(C)C4=CC=C(C=C4)Cl)C(=O)N5CCC[C@H]5C(=O)N(C)CCOC,44608667,7.337242168
C1=CC=C(C=C1)CNC(=O)C2=C(SC(=C2C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)F)N,71658333,5.002176919
C1CC1NC(=O)C2=C(NC(=C2C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)Cl)N,71658481,5.335358024
C1CC1NC(=S)C2=C(SC(=C2C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)Cl)N,71658476,5.081969663
C1CC1NC(=O)C2=C(SC(=C2C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)F)N,71658201,5.522878745
C1COCCN1C(=O)C2=C(SC(=C2C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)Br)N,71658337,5.125518182
C1CCC(CC1)NC(=S)C2=C(SC(=C2C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)Cl)N,71658478,5.130181792
CCOC(=O)C1=C(NC(=C1C2=CC=C(C=C2)Cl)C3=CC=C(C=C3)Cl)N,71658480,5.596879479
C1CCC(CC1)NC(=O)C2=C(SC(=C2C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)Br)N,71658335,5.018181393
C1CCN(C1)C(=O)C2=C(SC(=C2C3=CC=C(C=C3)Cl)C4=CC=CC=C4)N,66551657,5.236572006
C1=CC=C(C=C1)CNC(=O)C2=C(SC(=C2C3=CC=C(C=C3)Cl)C4=CC=CC=C4)N,66551654,5.07007044
C1CCN(C1)C(=O)C2=C(SC(=C2C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)Br)N,71658336,5.127261173
C1CC1NC(=O)C2=C(SC(=C2C3=CC=C(C=C3)Cl)C4=CC=CC=C4)N,66551656,5.366531544
